ID link,in_mine,in_BauschFluck,in_Town,in_DiazRamos,in_daCunha
Q6UWM5,1,0,0,0,0
Q6UWM7,1,0,1,0,1
Q6UWM9,1,0,1,0,1
Q6UWN0,1,1,0,0,0
Q6UWN5,1,1,0,0,0
Q6UWP7,0,0,1,0,1
Q6UWR7,1,1,0,0,0
Q6UWU4,1,0,1,0,1
Q6UWV2,1,1,1,0,1
Q6UWV6,1,0,0,0,0
Q6UWV7,0,0,0,0,1
Q6UWW9,0,0,1,0,1
Q6UX01,1,1,1,1,1
Q6UX15,1,1,1,1,1
Q6UX27,1,1,1,1,1
Q6UX34,1,0,0,0,0
Q6UX40,0,0,1,0,1
Q6UX41,1,0,1,0,1
Q6UX65,0,0,1,0,1
Q6UX68,0,0,0,0,1
Q6UX71,1,1,1,0,1
Q6UX72,0,0,1,0,0
Q6UX82,1,1,0,0,0
Q6UX98,0,0,0,0,1
Q6UXB3,1,1,0,0,0
Q6UXB4,1,1,1,1,1
Q6UXB8,0,1,1,1,0
Q6UXC1,1,1,1,0,1
Q6UXD1,0,0,1,0,0
Q6UXD5,1,1,1,0,1
Q6UXD7,0,1,1,0,1
Q6UXE8,1,1,1,1,1
Q6UXF1,0,1,1,0,0
Q6UXG2,1,1,1,0,1
Q6UXG3,1,1,1,0,1
Q6UXG8,1,1,1,1,1
Q6UXK2,1,1,0,0,1
Q6UXK5,1,1,1,0,1
Q6UXL0,1,1,1,0,1
Q6UXM1,0,1,1,0,1
Q6UXN7,0,0,1,0,0
Q6UXN8,1,1,1,0,1
Q6UXN9,0,0,0,0,1
Q6UXP3,0,0,1,0,0
Q6UXU4,1,1,0,0,1
Q6UXU6,1,0,1,0,1
Q6UXV0,1,1,1,0,1
Q6UXV1,1,0,0,0,1
Q6UXV4,0,0,1,0,0
Q6UXX9,0,0,1,0,0
Q6UXY8,1,0,1,0,1
Q6UXZ0,1,1,1,0,1
Q6UXZ3,1,1,1,0,0
Q6UXZ4,1,1,0,0,0
Q6UY09,1,1,1,0,0
Q6UY11,1,1,1,0,1
Q6UY18,1,1,1,0,1
Q6V0I7,1,1,1,0,1
Q6V0L0,0,0,1,0,0
Q6V1P9,0,1,1,0,1
Q6V1X1,0,0,0,0,1
Q6W3E5,1,0,1,0,1
Q6W5P4,1,1,1,1,1
Q6XPS3,0,0,0,0,1
Q6XR72,1,0,1,0,1
Q6XYQ8,0,0,1,0,1
Q6Y1H2,0,0,0,0,1
Q6Y288,0,0,1,0,0
Q6Y2X3,0,0,1,0,1
Q6YBV0,0,1,0,0,1
Q6YHK3,1,1,1,1,0
Q6YI46,0,0,1,0,1
Q6ZMB0,0,0,1,0,0
Q6ZMB5,0,1,1,0,0
Q6ZMC9,1,1,1,0,1
Q6ZMD2,0,1,1,0,1
Q6ZMG9,0,0,1,0,0
Q6ZMH5,1,1,1,0,1
Q6ZMI3,1,1,1,0,0
Q6ZMJ2,1,1,1,0,1
Q6ZMK1,0,0,0,0,1
Q6ZMQ8,0,0,1,0,0
Q6ZMR5,1,0,1,0,0
Q6ZMZ0,0,0,1,0,1
Q6ZMZ3,0,0,1,0,1
Q6ZN44,1,1,1,0,1
Q6ZNA5,0,1,1,0,1
Q6ZNB6,0,0,1,0,0
Q6ZNB7,0,0,0,0,1
Q6ZNC8,0,0,1,0,0
Q6ZNI0,1,0,1,0,0
Q6ZNR0,1,0,1,0,0
Q6ZP29,0,1,1,0,1
Q6ZP80,1,1,1,0,1
Q6ZPB5,1,0,0,0,0
Q6ZPD8,0,0,1,0,0
Q6ZPD9,0,0,1,1,1
Q6ZQN7,1,1,1,1,1
Q6ZQQ2,0,0,1,0,0
Q6ZRH7,1,1,1,0,1
Q6ZRP7,0,1,0,0,1
Q6ZRR5,0,0,1,0,1
Q6ZS10,1,1,1,1,1
Q6ZS81,0,0,1,0,0
Q6ZS82,1,0,1,0,1
Q6ZSA7,0,0,1,0,1
Q6ZSJ9,1,1,0,0,0
Q6ZSK9,0,0,0,0,1
Q6ZSM3,0,1,1,0,1
Q6ZSS7,0,1,1,0,0
Q6ZSY5,1,0,1,1,1
Q6ZT12,0,0,1,0,0
Q6ZT21,0,0,1,0,0
Q6ZT89,0,0,1,0,0
Q6ZTQ4,1,1,1,0,0
Q6ZTR5,0,0,1,0,1
Q6ZU64,0,0,1,0,1
Q6ZU69,0,0,1,0,0
Q6ZUB0,0,0,1,0,0
Q6ZUB1,0,0,1,0,0
Q6ZUK4,0,1,1,0,1
Q6ZUT9,0,0,1,0,0
Q6ZUX7,0,0,1,1,1
Q6ZV29,0,0,1,0,0
Q6ZVE7,0,0,0,0,1
Q6ZVK1,0,0,1,0,1
Q6ZVL6,0,1,1,0,0
Q6ZVN8,1,1,1,0,1
Q6ZVX9,1,0,1,0,1
Q6ZW05,0,1,1,0,1
Q6ZWK6,1,0,1,0,1
Q6ZWL3,0,0,1,0,0
Q6ZWT7,0,0,1,0,1
Q6ZXV5,0,0,0,0,1
Q70CQ3,0,0,1,0,0
Q70JA7,0,0,1,0,0
Q70SY1,0,0,1,0,0
Q70UQ0,0,0,1,0,0
Q70Z44,1,1,1,0,1
Q71H61,0,0,1,0,1
Q71RG4,0,0,0,0,1
Q71RH2,0,0,0,0,1
Q71RS6,1,1,1,0,1
Q75NE6,1,0,1,0,0
Q75T13,0,1,1,0,1
Q75V66,1,1,1,0,1
Q76EJ3,1,0,1,0,1
Q76KP1,0,0,1,0,0
Q76LX8,0,0,1,0,0
Q76MJ5,0,0,1,0,0
Q7KYR7,1,1,1,1,1
Q7L0J3,1,1,1,0,1
Q7L0X0,1,1,0,0,1
Q7L1I2,1,1,0,0,1
Q7L1S5,0,0,1,0,0
Q7L1W4,1,0,1,1,1
Q7L211,0,0,1,0,1
Q7L311,0,0,1,1,0
Q7L4E1,0,0,1,0,0
Q7L513,0,0,1,1,1
Q7L5A8,0,0,1,0,1
Q7L5E9,0,0,0,0,1
Q7L5L3,1,0,1,0,1
Q7L5N7,0,0,1,0,1
Q7L5Y9,1,0,0,0,0
Q7L8C5,0,0,1,0,0
Q7L985,1,1,1,0,1
Q7LBE3,0,1,1,0,1
Q7LDI9,0,0,1,0,0
Q7LFX5,0,0,1,1,0
Q7LG56,0,0,0,0,1
Q7LGA3,0,0,1,0,0
Q7LGC8,0,0,1,0,0
Q7RTM1,0,1,0,0,1
Q7RTP0,1,0,1,0,1
Q7RTR8,1,0,1,0,1
Q7RTS5,0,0,1,0,1
Q7RTS6,0,1,1,0,1
Q7RTT9,1,1,0,0,1
Q7RTU9,0,0,1,0,1
Q7RTW8,1,1,0,0,0
Q7RTX0,1,1,1,0,1
Q7RTX1,1,1,1,0,1
Q7RTX7,1,0,1,0,1
Q7RTX9,0,0,1,0,1
Q7RTY0,0,0,1,0,1
Q7RTY1,0,0,1,0,1
Q7RTY3,0,0,0,0,1
Q7RTY8,1,0,1,0,0
Q7RTY9,1,1,0,0,0
Q7Z2D5,0,1,1,0,1
Q7Z2H8,1,1,0,0,1
Q7Z2K6,0,1,0,0,1
Q7Z2Q7,0,0,1,0,0
Q7Z2W7,1,0,1,0,1
Q7Z388,0,0,0,1,1
Q7Z3B0,0,0,1,0,0
Q7Z3B1,1,1,1,0,0
Q7Z3C6,0,1,1,0,1
Q7Z3D4,1,1,1,0,1
Q7Z3F1,0,1,1,0,1
Q7Z3J2,0,0,1,0,0
Q7Z3Q1,1,1,1,0,1
Q7Z3S7,1,0,1,0,0
Q7Z3T1,1,1,1,0,1
Q7Z402,1,1,1,0,1
Q7Z403,0,0,1,0,1
Q7Z404,1,0,1,0,1
Q7Z407,1,0,1,1,1
Q7Z408,1,1,1,0,1
Q7Z410,1,0,1,0,1
Q7Z412,0,0,1,0,0
Q7Z418,0,1,1,0,1
Q7Z419,0,0,1,0,1
Q7Z429,0,0,1,0,1
Q7Z434,0,0,1,0,1
Q7Z442,1,1,1,0,1
Q7Z443,1,1,1,0,0
Q7Z449,0,0,0,0,1
Q7Z4F1,1,1,1,1,1
Q7Z4J2,0,0,1,0,0
Q7Z4L0,0,0,1,0,1
Q7Z4N2,1,0,1,0,1
Q7Z4T8,0,0,1,0,0
Q7Z4W3,0,0,0,0,1
Q7Z553,1,1,0,1,1
Q7Z5A4,1,0,0,0,0
Q7Z5B4,0,0,1,0,1
Q7Z5H4,1,0,1,0,1
Q7Z5H5,1,1,0,0,1
Q7Z5J8,0,0,1,0,0
Q7Z5M5,1,0,1,0,0
Q7Z5N4,0,1,1,0,1
Q7Z5S9,0,0,1,0,1
Q7Z601,1,1,1,0,1
Q7Z602,1,1,0,0,1
Q7Z692,1,1,1,0,1
Q7Z695,0,0,1,0,0
Q7Z6A9,1,1,1,1,1
Q7Z6J6,0,0,1,0,0
Q7Z6L0,1,0,1,0,0
Q7Z6M3,1,1,1,1,0
Q7Z6W1,0,0,1,0,1
Q7Z7B7,0,0,1,0,0
Q7Z7B8,0,0,1,0,0
Q7Z7D3,1,1,1,1,0
Q7Z7H5,0,0,1,0,0
Q7Z7J7,0,1,1,0,1
Q7Z7M0,1,1,1,0,1
Q7Z7M1,1,1,1,0,1
Q7Z7M8,0,0,1,0,0
Q7Z7M9,0,0,1,0,0
Q7Z7N9,0,1,0,0,1
Q86SF2,0,0,1,0,0
Q86SJ2,1,1,1,0,1
Q86SJ6,1,1,1,0,0
Q86SK9,0,0,1,0,0
Q86SM5,1,1,1,0,0
Q86SM8,1,1,0,0,1
Q86SP6,1,1,1,0,1
Q86SQ3,1,1,1,0,0
Q86SQ4,1,1,1,0,1
Q86SQ6,1,1,0,0,1
Q86SR1,0,0,1,0,0
Q86SS6,0,0,1,0,1
Q86SU0,1,1,1,0,1
Q86T03,0,0,1,0,1
Q86T13,1,1,1,0,1
Q86T26,1,1,1,0,0
Q86T96,1,0,1,0,0
Q86TG1,1,1,1,0,1
Q86TL2,0,1,1,0,1
Q86TM6,0,0,0,0,1
Q86TY3,1,1,1,0,1
Q86U02,0,0,0,0,1
Q86UB9,0,0,1,0,1
Q86UD3,0,0,1,0,1
Q86UD5,0,0,1,0,1
Q86UE4,0,0,1,0,0
Q86UE6,1,0,0,0,1
Q86UF1,1,1,1,1,1
Q86UF2,0,0,1,0,0
Q86UG4,1,1,1,0,1
Q86UK0,0,1,1,1,1
Q86UK5,1,1,1,0,1
Q86UL3,0,0,1,0,1
Q86UN2,1,1,1,0,0
Q86UN3,1,1,1,0,0
Q86UP0,1,1,1,0,1
Q86UP2,0,0,1,0,0
Q86UP6,1,1,0,0,1
Q86UP9,0,0,1,0,1
Q86UQ4,0,1,1,1,1
Q86UQ5,0,0,1,0,0
Q86UV5,0,0,0,0,1
Q86UW1,1,1,1,0,0
Q86UW2,1,1,1,0,0
Q86V24,1,1,1,0,1
Q86V35,1,0,1,0,1
Q86V40,1,1,0,0,0
Q86V85,0,1,1,0,1
Q86VB7,1,1,1,1,1
Q86VD9,0,0,1,0,1
Q86VE9,1,1,1,0,1
Q86VF5,0,0,0,0,1
Q86VH4,1,1,1,0,1
Q86VH5,1,1,1,0,1
Q86VI4,0,0,1,0,1
Q86VL8,1,0,1,0,1
Q86VR2,0,0,1,0,1
Q86VR7,1,1,1,0,0
Q86VU5,0,0,1,0,0
Q86VW1,0,1,1,1,1
Q86VY9,1,0,1,0,1
Q86VZ1,1,1,0,1,1
Q86VZ4,1,1,1,0,1
Q86W10,0,0,1,0,0
Q86W33,0,1,1,0,1
Q86W47,1,1,1,0,1
Q86W74,0,0,1,0,1
Q86WA9,1,0,1,0,1
Q86WB7,0,1,1,0,1
Q86WC4,0,1,1,0,1
Q86WG3,0,0,0,0,1
Q86WI0,0,1,1,0,1
Q86WI1,1,1,1,0,0
Q86WK6,1,1,1,0,1
Q86WK7,1,1,0,0,1
Q86WK9,1,0,0,0,1
Q86WS5,1,0,0,0,1
Q86WV6,0,0,1,0,0
Q86X19,0,0,0,0,1
Q86X29,1,0,1,0,1
Q86X52,0,0,1,0,0
Q86XA0,0,0,1,0,0
Q86XE3,0,0,1,0,0
Q86XJ0,0,0,1,0,0
Q86XK7,1,1,1,0,1
Q86XL3,0,0,1,0,0
Q86XM0,1,1,1,0,1
Q86XQ3,1,0,1,0,1
Q86XR5,1,1,1,0,1
Q86XS8,1,1,1,0,1
Q86XT9,1,1,1,0,1
Q86XX4,1,1,1,0,1
Q86Y07,0,0,1,0,1
Q86Y22,1,0,1,0,0
Q86Y34,1,1,0,0,1
Q86Y39,0,0,1,0,0
Q86Y78,1,0,0,0,0
Q86Y82,0,0,1,0,0
Q86YA3,0,0,1,0,0
Q86YC3,1,1,1,0,1
Q86YD3,1,1,0,0,1
Q86YD5,1,1,1,0,1
Q86YJ5,0,0,1,0,1
Q86YL7,1,0,1,0,1
Q86YS3,0,0,1,0,0
Q86YT5,0,0,1,0,1
Q86YT9,1,1,1,1,1
Q86YW5,1,0,1,1,1
Q86Z14,1,0,1,0,1
Q8IU57,1,1,1,1,1
Q8IU68,0,0,1,0,1
Q8IU80,1,1,1,0,1
Q8IU89,0,0,1,0,0
Q8IU99,1,0,1,0,1
Q8IUA7,0,1,1,1,1
Q8IUB9,0,0,0,0,1
Q8IUC8,0,0,1,0,0
Q8IUH4,0,0,0,0,1
Q8IUH5,0,0,1,0,0
Q8IUH8,0,1,0,0,1
Q8IUK5,1,1,1,0,1
Q8IUN9,1,0,1,1,1
Q8IUR5,0,0,1,0,1
Q8IUS5,0,0,1,0,0
Q8IUW5,1,1,1,0,0
Q8IUX1,0,0,1,0,1
Q8IUY3,0,0,1,0,1
Q8IV01,0,0,1,0,0
Q8IV08,0,0,1,0,1
Q8IV16,1,1,1,0,0
Q8IV31,1,0,1,0,1
Q8IV45,1,0,1,0,0
Q8IV77,1,0,0,0,1
Q8IVB4,0,0,1,0,1
Q8IVJ1,0,1,1,1,1
Q8IVJ8,0,0,1,0,1
Q8IVL8,1,0,0,0,0
Q8IVM8,1,1,0,0,1
Q8IVQ6,0,0,1,0,1
Q8IVU1,1,1,1,0,1
Q8IVV8,0,0,1,0,1
Q8IVW8,0,1,0,0,0
Q8IVY1,1,0,1,0,1
Q8IW00,1,1,1,0,1
Q8IW52,1,1,1,0,1
Q8IW70,0,0,1,0,0
Q8IWA4,0,0,1,0,0
Q8IWA5,1,1,1,0,1
Q8IWB4,0,0,1,0,0
Q8IWB9,0,0,0,1,1
Q8IWD5,0,1,1,0,0
Q8IWK6,1,1,1,0,1
Q8IWR1,0,0,1,0,0
Q8IWT1,1,1,1,0,1
Q8IWT6,1,0,1,1,1
Q8IWU2,0,0,1,0,1
Q8IWU4,1,0,1,0,1
Q8IWU5,1,0,1,0,0
Q8IWU6,1,0,1,0,0
Q8IWV1,1,0,1,1,1
Q8IWV2,1,1,0,0,0
Q8IWX5,0,0,1,0,1
Q8IWY4,0,0,1,0,0
Q8IWY9,0,0,1,0,0
Q8IX05,1,1,1,1,1
Q8IX19,1,0,1,0,1
Q8IX30,0,0,1,0,0
Q8IX94,0,0,1,0,0
Q8IXA5,1,0,1,0,0
Q8IXB3,1,0,1,0,1
Q8IXE1,1,1,0,0,1
Q8IXF9,0,0,1,0,0
Q8IXH8,1,1,1,0,1
Q8IXI1,0,0,1,0,1
Q8IXI2,0,0,1,0,1
Q8IXK2,0,0,1,0,0
Q8IXL6,1,0,0,0,0
Q8IXM6,0,0,0,0,1
Q8IXU6,0,0,1,1,1
Q8IXX5,0,0,1,0,1
Q8IY17,0,0,1,0,0
Q8IY26,0,0,0,1,1
Q8IY34,0,1,1,0,1
Q8IY49,0,0,1,0,1
Q8IY50,0,0,1,0,1
Q8IY95,0,0,1,0,0
Q8IYD8,0,0,0,0,1
Q8IYJ0,1,0,0,0,1
Q8IYL9,1,1,1,1,1
Q8IYM1,0,0,1,0,0
Q8IYP9,0,0,0,0,1
Q8IYR6,1,1,1,0,1
Q8IYS0,0,0,1,0,1
Q8IYS2,1,0,0,0,1
Q8IYT2,0,0,1,0,0
Q8IYV9,1,1,1,0,1
Q8IZ08,1,0,1,0,1
Q8IZ52,0,0,1,0,0
Q8IZ57,0,0,1,0,1
Q8IZ96,0,0,1,1,1
Q8IZA0,1,0,1,0,1
Q8IZD6,0,1,0,0,1
Q8IZF0,1,1,0,0,1
Q8IZF2,1,1,1,0,1
Q8IZF3,1,1,1,0,1
Q8IZF4,1,1,0,0,1
Q8IZF5,1,1,0,0,1
Q8IZF6,1,1,1,0,1
Q8IZF7,1,1,0,0,1
Q8IZJ1,1,1,1,1,1
Q8IZJ4,0,0,0,0,1
Q8IZK6,1,0,1,1,1
Q8IZM9,0,0,1,0,1
Q8IZN3,0,0,1,0,1
Q8IZP7,0,0,1,0,0
Q8IZP9,1,1,1,0,1
Q8IZR5,0,0,0,0,1
Q8IZS7,1,0,1,1,0
Q8IZS8,1,0,1,0,0
Q8IZT8,0,0,1,0,0
Q8IZU8,0,0,1,0,1
Q8IZU9,1,1,1,0,1
Q8IZV2,0,0,0,0,1
Q8IZV5,0,0,1,0,1
Q8IZY2,1,1,1,1,1
Q8J025,1,1,0,1,1
Q8N0U2,0,0,1,0,1
Q8N0U8,0,0,0,0,1
Q8N0V5,0,0,1,0,0
Q8N0W4,1,1,1,0,1
Q8N0W7,1,0,0,0,1
Q8N0Y3,1,1,1,0,1
Q8N0Y5,1,1,1,0,1
Q8N0Z9,1,1,1,0,0
Q8N104,0,0,1,0,0
Q8N109,1,1,1,1,1
Q8N111,1,0,1,0,1
Q8N112,0,0,0,0,1
Q8N114,1,0,1,0,0
Q8N118,0,0,1,0,0
Q8N119,0,0,1,0,0
Q8N126,1,1,1,0,1
Q8N127,1,1,1,0,1
Q8N130,1,1,1,0,1
Q8N131,1,1,1,1,1
Q8N138,0,0,1,0,1
Q8N139,0,1,1,1,1
Q8N144,1,0,1,0,1
Q8N146,1,1,1,0,1
Q8N148,1,1,1,0,1
Q8N149,1,1,1,1,0
Q8N158,1,1,0,0,0
Q8N162,1,1,1,0,1
Q8N1C3,1,1,1,0,1
Q8N1L4,0,0,1,0,0
Q8N1M1,1,0,1,0,1
Q8N1N0,1,0,1,1,1
Q8N1N2,1,1,1,0,1
Q8N1S5,0,0,1,0,1
Q8N1Y9,1,0,0,0,0
Q8N201,0,0,1,0,0
Q8N205,0,0,1,0,1
Q8N271,1,1,1,1,1
Q8N292,0,0,1,0,0
Q8N2A8,0,0,1,0,0
Q8N2C7,0,0,1,0,0
Q8N2F6,0,0,1,0,0
Q8N2G4,1,1,0,0,0
Q8N2H4,0,0,1,0,0
Q8N2K0,1,0,1,1,1
Q8N2K1,0,0,1,0,0
Q8N2M4,0,0,1,0,1
Q8N2Q7,1,1,1,0,1
Q8N2U0,1,0,1,0,1
Q8N2U9,0,0,1,0,1
Q8N326,0,0,1,0,1
Q8N349,1,1,0,0,1
Q8N350,1,0,0,0,1
Q8N357,0,0,1,0,1
Q8N370,0,1,1,0,1
Q8N386,1,1,1,1,1
Q8N387,1,1,1,0,1
Q8N394,0,0,1,0,1
Q8N3E9,0,0,1,0,0
Q8N3F9,1,1,1,0,0
Q8N3G9,1,0,1,0,1
Q8N3J6,1,1,1,0,1
Q8N3S3,0,0,0,0,1
Q8N3T1,0,0,1,0,0
Q8N3T6,1,1,1,0,0
Q8N3Y3,0,0,1,0,0
Q8N3Y7,0,0,1,0,0
Q8N414,0,0,1,0,0
Q8N423,1,1,1,1,1
Q8N428,0,0,1,0,0
Q8N434,0,1,1,0,1
Q8N441,1,1,1,0,1
Q8N468,0,1,0,0,1
Q8N474,0,0,1,0,0
Q8N490,0,0,1,1,1
Q8N4A0,0,0,1,0,0
Q8N4C9,0,0,1,0,1
Q8N4F4,0,0,1,0,0
Q8N4F7,0,0,1,0,1
Q8N4H5,0,0,1,0,0
Q8N4K4,0,1,0,0,1
Q8N4L1,0,0,1,0,0
Q8N4L2,0,0,1,0,1
Q8N4L4,0,0,1,0,1
Q8N4M1,0,1,0,0,1
Q8N4S7,0,0,1,0,1
Q8N4S9,1,0,1,0,1
Q8N4V1,0,0,0,0,1
Q8N4V2,0,0,1,0,1
Q8N4W6,0,0,1,0,1
Q8N511,0,0,1,0,1
Q8N539,1,0,1,0,1
Q8N5B7,0,0,1,0,0
Q8N5C1,0,1,1,0,1
Q8N5D6,0,0,1,0,0
Q8N5G0,0,0,1,0,0
Q8N5G2,0,0,0,0,1
Q8N5H3,0,0,1,0,0
Q8N5K1,0,0,1,0,1
Q8N5M9,0,0,0,0,1
Q8N5S1,0,0,1,0,0
Q8N5U1,0,1,1,0,1
Q8N5Y8,0,0,1,0,0
Q8N608,1,1,1,0,1
Q8N609,0,0,1,0,1
Q8N614,1,0,1,0,1
Q8N628,1,1,1,0,1
Q8N661,0,0,0,0,1
Q8N682,0,0,1,0,1
Q8N687,0,0,1,0,0
Q8N688,0,0,1,0,0
Q8N690,0,0,1,0,0
Q8N695,1,1,1,0,1
Q8N697,0,1,1,1,1
Q8N699,0,0,0,0,1
Q8N6C5,1,1,1,1,1
Q8N6C8,0,0,0,1,0
Q8N6D2,0,0,1,0,1
Q8N6F1,1,1,0,0,1
Q8N6G5,0,0,1,0,0
Q8N6K0,1,0,1,0,1
Q8N6L0,0,0,1,0,0
Q8N6L1,0,0,1,1,1
Q8N6L7,0,0,1,0,1
Q8N6M3,1,0,0,0,0
Q8N6M8,0,0,0,0,1
Q8N6P7,1,1,0,0,1
Q8N6Q1,0,0,1,0,1
Q8N6Q3,1,1,0,1,0
Q8N6R1,0,0,1,0,1
Q8N6S5,0,0,1,0,1
Q8N6U8,1,1,1,0,1
Q8N6Y1,1,1,1,0,1
Q8N743,1,1,1,1,1
Q8N755,0,0,1,0,1
Q8N766,1,0,0,0,0
Q8N7C0,1,1,0,0,1
Q8N7C4,0,1,0,0,1
Q8N7C7,0,0,1,0,1
Q8N7P1,0,1,1,0,0
Q8N7P3,1,1,1,0,0
Q8N7S6,0,0,1,0,0
Q8N7X8,0,1,0,0,0
Q8N808,0,0,1,0,1
Q8N816,0,0,0,0,1
Q8N8D7,0,1,0,0,1
Q8N8F6,1,0,1,0,0
Q8N8F7,0,1,1,0,1
Q8N8J7,0,0,1,0,1
Q8N8N0,0,0,1,0,1
Q8N8Q1,0,0,1,0,1
Q8N8Q9,1,0,1,0,1
Q8N8V8,0,0,1,0,0
Q8N8Z6,1,1,1,0,1
Q8N912,0,0,0,0,1
Q8N966,0,0,1,0,1
Q8N967,1,1,1,0,1
Q8N9A8,0,0,0,0,1
Q8N9F0,0,0,1,0,0
Q8N9F7,1,0,1,0,1
Q8N9I0,0,0,1,0,1
Q8N9I5,0,0,1,0,1
Q8N9M5,1,0,1,0,0
Q8N9R8,0,0,1,0,0
Q8N9W7,1,0,0,0,0
Q8N9X5,0,0,1,0,1
Q8NA29,1,1,0,0,1
Q8NA58,0,0,1,0,0
Q8NAC3,1,1,1,1,1
Q8NAN2,0,0,1,0,1
Q8NAT1,0,0,1,0,0
Q8NAU1,1,1,1,0,1
Q8NB49,1,0,1,0,1
Q8NB59,1,0,1,0,0
Q8NBD8,1,0,1,0,1
Q8NBF6,0,0,1,0,0
Q8NBI2,0,0,0,0,1
Q8NBI5,0,1,0,0,1
Q8NBI6,0,0,1,0,0
Q8NBJ4,0,0,1,0,0
Q8NBJ9,1,1,0,0,1
Q8NBL3,1,1,1,0,1
Q8NBM4,1,1,1,0,1
Q8NBN3,0,1,1,0,1
Q8NBP5,0,0,1,0,1
Q8NBP7,0,0,1,0,0
Q8NBQ7,0,0,1,0,1
Q8NBR0,1,1,0,0,1
Q8NBS3,1,0,0,0,1
Q8NBT3,0,1,1,0,1
Q8NBV4,1,0,0,0,1
Q8NBV8,1,0,1,0,1
Q8NBW4,0,1,0,0,1
Q8NBX0,0,0,0,0,1
Q8NBZ7,0,0,1,0,0
Q8NC01,1,1,1,1,1
Q8NC06,0,0,0,0,1
Q8NC24,0,0,1,0,0
Q8NC42,0,1,1,0,1
Q8NC44,0,0,1,0,1
Q8NC54,1,1,1,0,1
Q8NC67,1,1,1,0,1
Q8NCC5,0,1,1,0,1
Q8NCG5,0,0,1,0,0
Q8NCG7,1,1,1,0,0
Q8NCH0,0,0,1,0,0
Q8NCK7,0,0,1,0,1
Q8NCL4,0,0,1,0,0
Q8NCL8,0,1,0,0,1
Q8NCM2,1,0,1,0,1
Q8NCR0,0,0,1,0,0
Q8NCR9,0,0,1,0,1
Q8NCS7,1,1,1,0,1
Q8NCU8,0,0,1,0,0
Q8NCW0,1,1,1,1,1
Q8NCW6,0,0,1,0,0
Q8ND61,0,0,1,0,0
Q8ND94,1,1,1,0,1
Q8NDB6,0,0,1,0,0
Q8NDV1,0,0,1,0,0
Q8NDV2,1,1,0,0,1
Q8NDX2,0,1,1,0,1
Q8NDY8,0,0,1,0,1
Q8NDZ6,0,0,0,0,1
Q8NE00,1,1,1,0,1
Q8NE01,0,1,1,0,0
Q8NE79,1,1,1,0,1
Q8NE86,0,0,0,0,1
Q8NEA5,1,1,1,0,1
Q8NEB5,0,0,1,0,1
Q8NEC5,1,0,1,0,1
Q8NEQ5,0,0,1,0,1
Q8NER1,1,0,1,1,1
Q8NER5,1,1,0,0,1
Q8NES3,0,0,1,0,0
Q8NES8,0,0,1,0,0
Q8NET1,0,0,1,0,0
Q8NET5,1,1,0,1,1
Q8NET6,0,0,1,0,0
Q8NET8,1,0,1,0,1
Q8NEW0,1,0,1,0,1
Q8NEW7,1,0,1,0,1
Q8NF37,0,0,1,0,1
Q8NF91,0,0,1,0,0
Q8NFB2,0,0,0,0,1
Q8NFF2,1,1,1,0,1
Q8NFJ5,1,1,1,0,1
Q8NFJ6,1,1,1,1,1
Q8NFK1,1,1,1,0,1
Q8NFL0,0,0,1,0,0
Q8NFM4,1,0,0,1,1
Q8NFM7,1,1,1,1,0
Q8NFN8,1,1,1,0,1
Q8NFP4,1,1,0,0,0
Q8NFQ8,0,0,1,0,1
Q8NFR3,0,0,1,0,1
Q8NFR9,1,1,1,0,1
Q8NFT2,0,0,0,0,1
Q8NFT8,1,1,1,0,1
Q8NFU0,1,1,1,0,1
Q8NFU1,1,1,1,0,1
Q8NFY4,1,1,1,0,1
Q8NFZ3,1,1,1,0,1
Q8NFZ4,1,1,1,0,1
Q8NFZ6,1,1,1,0,1
Q8NFZ8,1,1,1,0,1
Q8NG04,0,0,1,0,1
Q8NG11,1,1,1,0,0
Q8NG75,1,1,0,0,1
Q8NG76,1,1,0,0,1
Q8NG77,1,1,1,0,1
Q8NG78,1,1,1,0,1
Q8NG80,1,1,1,0,0
Q8NG81,1,1,1,0,1
Q8NG83,1,1,1,0,1
Q8NG84,1,1,1,0,1
Q8NG85,1,1,0,0,1
Q8NG92,1,1,1,0,1
Q8NG94,1,1,0,0,1
Q8NG95,1,1,1,0,1
Q8NG97,1,1,1,0,1
Q8NG98,1,1,0,0,1
Q8NG99,1,1,1,0,1
Q8NGA0,1,1,0,0,1
Q8NGA1,1,1,0,0,1
Q8NGA2,1,1,1,0,0
Q8NGA4,1,1,1,0,0
Q8NGA5,1,1,0,0,1
Q8NGA6,1,1,0,0,1
Q8NGA8,1,1,0,0,1
Q8NGB2,1,1,1,0,0
Q8NGB4,1,1,0,0,1
Q8NGB6,1,1,1,0,1
Q8NGB8,1,1,1,0,1
Q8NGB9,1,1,0,0,1
Q8NGC0,1,1,0,0,1
Q8NGC1,1,1,0,0,1
Q8NGC2,1,1,1,0,1
Q8NGC3,1,1,1,0,1
Q8NGC4,1,1,1,0,1
Q8NGC5,1,1,1,0,0
Q8NGC6,1,1,0,0,1
Q8NGC7,1,1,0,0,1
Q8NGC8,1,1,1,0,0
Q8NGC9,1,1,1,0,1
Q8NGD0,1,1,1,0,1
Q8NGD1,1,1,0,0,1
Q8NGD2,1,1,0,0,1
Q8NGD3,1,1,0,0,1
Q8NGD4,1,1,0,0,1
